#NEi 400
#NR 1
#lmax 2
#mmax 2

R l=0,m=0_x l=0,m=0_y l=0,m=0_z l=1,m=-1_x l=1,m=-1_y l=1,m=-1_z l=1,m=0_x l=1,m=0_y l=1,m=0_z l=1,m=1_x l=1,m=1_y l=1,m=1_z l=2,m=-2_x l=2,m=-2_y l=2,m=-2_z l=2,m=-1_x l=2,m=-1_y l=2,m=-1_z l=2,m=0_x l=2,m=0_y l=2,m=0_z l=2,m=1_x l=2,m=1_y l=2,m=1_z l=2,m=2_x l=2,m=2_y l=2,m=2_z 
(-1.72092e-06,1.29111e-05) (-1.18487e-10,2.91206e-11) (-0.00172474,0.00559609) (0.000174597,-7.09367e-05) (8.4045e-05,0.000173769) (-3.76572e-07,-1.52034e-06) (3.51766e-06,2.6985e-06) (2.03433e-10,-2.79184e-11) (-0.0037391,0.001041) (-0.000174599,7.09372e-05) (8.40444e-05,0.000173767) (3.76175e-07,1.52035e-06) (-2.12375e-06,-3.8132e-06) (3.81505e-06,-2.12089e-06) (9.46308e-08,9.01553e-09) (-0.000705844,0.00464393) (-0.00465194,-0.000707352) (9.86196e-07,-6.39093e-06) (-1.45601e-06,2.62979e-06) (3.03377e-10,-5.72683e-11) (0.0093526,0.00073828) (0.00070584,-0.00464393) (-0.00465194,-0.000707355) (-9.85799e-07,6.39106e-06) (-2.1237e-06,-3.81322e-06) (-3.81507e-06,2.12083e-06) (9.46585e-08,4.19838e-09) 
(-1.71752e-06,1.29207e-05) (-1.18465e-10,2.91942e-11) (-0.00171696,0.00558595) (0.000175745,-6.29642e-05) (7.61011e-05,0.000174906) (-3.78369e-07,-1.52338e-06) (3.50601e-06,2.70052e-06) (2.03334e-10,-2.79694e-11) (-0.00373315,0.00104132) (-0.000175747,6.29647e-05) (7.61005e-05,0.000174904) (3.77971e-07,1.52339e-06) (-2.13404e-06,-3.82874e-06) (3.83059e-06,-2.13117e-06) (9.45703e-08,9.15335e-09) (-0.000706165,0.00465731) (-0.00466533,-0.000707672) (9.85808e-07,-6.40323e-06) (-1.44334e-06,2.63334e-06) (3.03294e-10,-5.75967e-11) (0.00932261,0.000729991) (0.000706161,-0.00465731) (-0.00466533,-0.000707675) (-9.85411e-07,6.40335e-06) (-2.13398e-06,-3.82877e-06) (-3.83061e-06,2.1311e-06) (9.46017e-08,4.34391e-09) 
(-1.71407e-06,1.29302e-05) (-1.18442e-10,2.92671e-11) (-0.00170921,0.00557577) (0.000176902,-5.50111e-05) (6.81765e-05,0.000176053) (-3.8017e-07,-1.52641e-06) (3.49433e-06,2.70251e-06) (2.03235e-10,-2.80203e-11) (-0.00372716,0.00104161) (-0.000176904,5.50117e-05) (6.81759e-05,0.000176051) (3.79772e-07,1.52643e-06) (-2.1443e-06,-3.84426e-06) (3.8461e-06,-2.14142e-06) (9.45086e-08,9.29167e-09) (-0.000706471,0.00467065) (-0.00467868,-0.000707978) (9.854e-07,-6.41545e-06) (-1.43067e-06,2.63686e-06) (3.03211e-10,-5.79251e-11) (0.00929266,0.000721724) (0.000706468,-0.00467065) (-0.00467868,-0.000707981) (-9.85003e-07,6.41557e-06) (-2.14425e-06,-3.84429e-06) (-3.84612e-06,2.14136e-06) (9.45437e-08,4.48994e-09) 
(-1.71057e-06,1.29396e-05) (-1.18419e-10,2.93394e-11) (-0.00170147,0.00556556) (0.000178069,-4.70774e-05) (6.02712e-05,0.000177209) (-3.81975e-07,-1.52944e-06) (3.48262e-06,2.70446e-06) (2.03135e-10,-2.80709e-11) (-0.00372113,0.00104188) (-0.000178071,4.70779e-05) (6.02706e-05,0.000177207) (3.81577e-07,1.52945e-06) (-2.15455e-06,-3.85976e-06) (3.86159e-06,-2.15166e-06) (9.44457e-08,9.4305e-09) (-0.000706762,0.00468395) (-0.00469198,-0.000708269) (9.84972e-07,-6.4276e-06) (-1.41799e-06,2.64033e-06) (3.0313e-10,-5.82534e-11) (0.00926277,0.000713483) (0.000706759,-0.00468395) (-0.00469198,-0.000708272) (-9.84575e-07,6.42772e-06) (-2.15449e-06,-3.85978e-06) (-3.86161e-06,2.1516e-06) (9.44845e-08,4.63644e-09) 
(-1.70703e-06,1.29488e-05) (-1.18396e-10,2.94111e-11) (-0.00169375,0.00555532) (0.000179246,-3.91629e-05) (5.23851e-05,0.000178375) (-3.83784e-07,-1.53246e-06) (3.47089e-06,2.70639e-06) (2.03034e-10,-2.81216e-11) (-0.00371507,0.00104212) (-0.000179248,3.91634e-05) (5.23845e-05,0.000178373) (3.83387e-07,1.53247e-06) (-2.16478e-06,-3.87522e-06) (3.87706e-06,-2.16188e-06) (9.43816e-08,9.56979e-09) (-0.000707038,0.0046972) (-0.00470524,-0.000708544) (9.84523e-07,-6.43968e-06) (-1.40531e-06,2.64377e-06) (3.0305e-10,-5.85816e-11) (0.00923293,0.000705266) (0.000707035,-0.0046972) (-0.00470524,-0.000708547) (-9.84126e-07,6.4398e-06) (-2.16472e-06,-3.87525e-06) (-3.87707e-06,2.16181e-06) (9.44241e-08,4.78337e-09) 
(-1.70343e-06,1.29579e-05) (-1.18371e-10,2.94822e-11) (-0.00168605,0.00554504) (0.000180432,-3.12675e-05) (4.4518e-05,0.00017955) (-3.85598e-07,-1.53547e-06) (3.45912e-06,2.70827e-06) (2.02932e-10,-2.81722e-11) (-0.00370896,0.00104234) (-0.000180434,3.1268e-05) (4.45175e-05,0.000179548) (3.85201e-07,1.53548e-06) (-2.17498e-06,-3.89067e-06) (3.89249e-06,-2.17208e-06) (9.43163e-08,9.70954e-09) (-0.000707299,0.00471041) (-0.00471846,-0.000708804) (9.84053e-07,-6.4517e-06) (-1.39263e-06,2.64716e-06) (3.02971e-10,-5.89098e-11) (0.00920313,0.000697074) (0.000707296,-0.00471041) (-0.00471846,-0.000708807) (-9.83656e-07,6.45182e-06) (-2.17493e-06,-3.89069e-06) (-3.89251e-06,2.17201e-06) (9.43624e-08,4.9307e-09) 
(-1.69979e-06,1.29669e-05) (-1.18347e-10,2.95527e-11) (-0.00167837,0.00553473) (0.000181628,-2.33911e-05) (3.66699e-05,0.000180736) (-3.87416e-07,-1.53847e-06) (3.44734e-06,2.71013e-06) (2.0283e-10,-2.82232e-11) (-0.00370282,0.00104253) (-0.00018163,2.33916e-05) (3.66694e-05,0.000180734) (3.87019e-07,1.53849e-06) (-2.18517e-06,-3.90608e-06) (3.90791e-06,-2.18226e-06) (9.42498e-08,9.84971e-09) (-0.000707543,0.00472358) (-0.00473163,-0.000709047) (9.83561e-07,-6.46364e-06) (-1.37994e-06,2.65051e-06) (3.02892e-10,-5.92378e-11) (0.00917339,0.000688909) (0.00070754,-0.00472358) (-0.00473163,-0.00070905) (-9.83163e-07,6.46376e-06) (-2.18512e-06,-3.90611e-06) (-3.90793e-06,2.18219e-06) (9.42994e-08,5.07837e-09) 
(-1.69609e-06,1.29758e-05) (-1.18322e-10,2.96229e-11) (-0.00167071,0.00552439) (0.000182834,-1.55336e-05) (2.88407e-05,0.000181931) (-3.89238e-07,-1.54147e-06) (3.43552e-06,2.71195e-06) (2.02726e-10,-2.82748e-11) (-0.00369664,0.00104269) (-0.000182836,1.55341e-05) (2.88401e-05,0.000181929) (3.88841e-07,1.54149e-06) (-2.19534e-06,-3.92147e-06) (3.92329e-06,-2.19242e-06) (9.4182e-08,9.99028e-09) (-0.00070777,0.0047367) (-0.00474476,-0.000709274) (9.83047e-07,-6.47551e-06) (-1.36725e-06,2.65383e-06) (3.02815e-10,-5.95658e-11) (0.00914371,0.000680771) (0.000707767,-0.0047367) (-0.00474476,-0.000709277) (-9.82649e-07,6.47563e-06) (-2.19529e-06,-3.9215e-06) (-3.92331e-06,2.19235e-06) (9.42352e-08,5.22634e-09) 
(-1.69235e-06,1.29846e-05) (-1.18296e-10,2.96928e-11) (-0.00166306,0.00551401) (0.000184049,-7.69491e-06) (2.10302e-05,0.000183135) (-3.91064e-07,-1.54447e-06) (3.42369e-06,2.71373e-06) (2.02622e-10,-2.83276e-11) (-0.00369042,0.00104283) (-0.000184051,7.69543e-06) (2.10297e-05,0.000183133) (3.90667e-07,1.54448e-06) (-2.20549e-06,-3.93684e-06) (3.93865e-06,-2.20255e-06) (9.4113e-08,1.01312e-08) (-0.00070798,0.00474978) (-0.00475785,-0.000709484) (9.8251e-07,-6.48732e-06) (-1.35455e-06,2.6571e-06) (3.02739e-10,-5.98937e-11) (0.00911407,0.000672661) (0.000707977,-0.00474978) (-0.00475784,-0.000709487) (-9.82112e-07,6.48743e-06) (-2.20543e-06,-3.93686e-06) (-3.93867e-06,2.20249e-06) (9.41696e-08,5.37454e-09) 
(-1.68855e-06,1.29932e-05) (-1.1827e-10,2.97628e-11) (-0.00165544,0.0055036) (0.000185274,1.25096e-07) (1.32384e-05,0.000184349) (-3.92895e-07,-1.54745e-06) (3.41182e-06,2.71548e-06) (2.02516e-10,-2.8383e-11) (-0.00368417,0.00104295) (-0.000185276,-1.24575e-07) (1.32379e-05,0.000184347) (3.92497e-07,1.54747e-06) (-2.21561e-06,-3.95217e-06) (3.95398e-06,-2.21267e-06) (9.40428e-08,1.02725e-08) (-0.000708173,0.00476281) (-0.00477089,-0.000709676) (9.8195e-07,-6.49905e-06) (-1.34184e-06,2.66034e-06) (3.02663e-10,-6.02216e-11) (0.00908449,0.000664579) (0.00070817,-0.00476281) (-0.00477089,-0.000709679) (-9.81551e-07,6.49917e-06) (-2.21556e-06,-3.9522e-06) (-3.954e-06,2.2126e-06) (9.41027e-08,5.52289e-09) 
(-1.6847e-06,1.30018e-05) (-1.18244e-10,2.98339e-11) (-0.00164783,0.00549316) (0.000186509,7.92655e-06) (5.46516e-06,0.000185573) (-3.9473e-07,-1.55044e-06) (3.39994e-06,2.7172e-06) (2.02409e-10,-2.84451e-11) (-0.00367788,0.00104304) (-0.000186511,-7.92603e-06) (5.46463e-06,0.000185571) (3.94332e-07,1.55046e-06) (-2.22572e-06,-3.96748e-06) (3.96929e-06,-2.22276e-06) (9.39713e-08,1.04141e-08) (-0.000708348,0.0047758) (-0.00478389,-0.00070985) (9.81366e-07,-6.51072e-06) (-1.32913e-06,2.66353e-06) (3.02588e-10,-6.05497e-11) (0.00905497,0.000656526) (0.000708345,-0.00477581) (-0.00478388,-0.000709853) (-9.80967e-07,6.51083e-06) (-2.22566e-06,-3.9675e-06) (-3.9693e-06,2.2227e-06) (9.40344e-08,5.67126e-09) 
(-1.6808e-06,1.30102e-05) (-1.18216e-10,2.99103e-11) (-0.00164024,0.00548269) (0.000187754,1.57097e-05) (-2.28961e-06,0.000186807) (-3.96572e-07,-1.55346e-06) (3.38803e-06,2.71888e-06) (2.02298e-10,-2.85297e-11) (-0.00367155,0.00104311) (-0.000187756,-1.57092e-05) (-2.29013e-06,0.000186805) (3.96174e-07,1.55348e-06) (-2.2358e-06,-3.98276e-06) (3.98456e-06,-2.23284e-06) (9.38986e-08,1.0556e-08) (-0.000708505,0.00478875) (-0.00479684,-0.000710006) (9.80759e-07,-6.52234e-06) (-1.31642e-06,2.66669e-06) (3.02512e-10,-6.08793e-11) (0.0090255,0.000648503) (0.000708502,-0.00478875) (-0.00479684,-0.000710009) (-9.8036e-07,6.52245e-06) (-2.23575e-06,-3.98278e-06) (-3.98458e-06,2.23277e-06) (9.39646e-08,5.81947e-09) 
(-1.67685e-06,1.30185e-05) (-1.18183e-10,3.00557e-11) (-0.00163267,0.00547219) (0.000189008,2.34763e-05) (-1.00256e-05,0.00018805) (-3.98461e-07,-1.55687e-06) (3.37611e-06,2.72053e-06) (2.02152e-10,-2.88889e-11) (-0.0036652,0.00104316) (-0.00018901,-2.34758e-05) (-1.00261e-05,0.000188048) (3.98063e-07,1.55689e-06) (-2.24586e-06,-3.99801e-06) (3.99981e-06,-2.24289e-06) (9.38247e-08,1.06981e-08) (-0.000708644,0.00480165) (-0.00480975,-0.000710144) (9.80137e-07,-6.53406e-06) (-1.3037e-06,2.6698e-06) (3.02416e-10,-6.1228e-11) (0.0089961,0.00064051) (0.000708641,-0.00480166) (-0.00480974,-0.000710147) (-9.79737e-07,6.53416e-06) (-2.24581e-06,-3.99803e-06) (-3.99983e-06,2.24282e-06) (9.38931e-08,5.96724e-09) 
(-1.67284e-06,1.30267e-05) (-1.18167e-10,2.99831e-11) (-0.00162511,0.00546167) (0.000190272,3.12188e-05) (-1.77448e-05,0.000189303) (-4.00218e-07,-1.55901e-06) (3.36415e-06,2.72214e-06) (2.02111e-10,-2.8388e-11) (-0.00365881,0.00104318) (-0.000190274,-3.12183e-05) (-1.77453e-05,0.000189301) (3.9982e-07,1.55903e-06) (-2.2559e-06,-4.01323e-06) (4.01502e-06,-2.25292e-06) (9.37495e-08,1.08404e-08) (-0.000708763,0.00481451) (-0.00482261,-0.000710262) (9.79461e-07,-6.54517e-06) (-1.29098e-06,2.67288e-06) (3.0239e-10,-6.15156e-11) (0.00896676,0.00063255) (0.00070876,-0.00481451) (-0.00482261,-0.000710265) (-9.79059e-07,6.54527e-06) (-2.25585e-06,-4.01326e-06) (-4.01504e-06,2.25285e-06) (9.38199e-08,6.11421e-09) 
(-1.66878e-06,1.30347e-05) (-1.18138e-10,3.00708e-11) (-0.00161758,0.00545112) (0.000191545,3.89474e-05) (-2.54448e-05,0.000190565) (-4.02076e-07,-1.56206e-06) (3.35218e-06,2.72372e-06) (2.0199e-10,-2.85209e-11) (-0.00365242,0.00104319) (-0.000191547,-3.89469e-05) (-2.54453e-05,0.000190563) (4.01679e-07,1.56208e-06) (-2.26591e-06,-4.02842e-06) (4.03021e-06,-2.26292e-06) (9.36731e-08,1.09827e-08) (-0.000708862,0.00482733) (-0.00483544,-0.000710361) (9.78781e-07,-6.55661e-06) (-1.27825e-06,2.67591e-06) (3.02315e-10,-6.18477e-11) (0.00893751,0.000624622) (0.000708859,-0.00482733) (-0.00483543,-0.000710364) (-9.78378e-07,6.5567e-06) (-2.26586e-06,-4.02845e-06) (-4.03023e-06,2.26286e-06) (9.37443e-08,6.25933e-09) 
(-1.66467e-06,1.30427e-05) (-1.18109e-10,3.01425e-11) (-0.00161006,0.00544057) (0.000192829,4.66575e-05) (-3.31269e-05,0.000191837) (-4.03927e-07,-1.56499e-06) (3.3402e-06,2.72526e-06) (2.01875e-10,-2.85897e-11) (-0.00364603,0.00104318) (-0.000192831,-4.6657e-05) (-3.31274e-05,0.000191835) (4.03529e-07,1.56502e-06) (-2.27591e-06,-4.04359e-06) (4.04537e-06,-2.27291e-06) (9.35957e-08,1.11248e-08) (-0.000708942,0.0048401) (-0.00484821,-0.00071044) (9.78073e-07,-6.56794e-06) (-1.26552e-06,2.6789e-06) (3.02249e-10,-6.21748e-11) (0.00890837,0.000616729) (0.000708939,-0.0048401) (-0.00484821,-0.000710443) (-9.77668e-07,6.56801e-06) (-2.27585e-06,-4.04361e-06) (-4.04539e-06,2.27284e-06) (9.36656e-08,6.40063e-09) 
(-1.6605e-06,1.30505e-05) (-1.18081e-10,3.02124e-11) (-0.00160258,0.00543003) (0.000194121,5.43496e-05) (-4.07911e-05,0.000193119) (-4.05775e-07,-1.56786e-06) (3.3282e-06,2.72677e-06) (2.01756e-10,-2.86453e-11) (-0.00363972,0.00104317) (-0.000194123,-5.43491e-05) (-4.07916e-05,0.000193117) (4.05377e-07,1.5679e-06) (-2.28588e-06,-4.05872e-06) (4.06049e-06,-2.28287e-06) (9.35173e-08,1.12662e-08) (-0.000709002,0.00485282) (-0.00486095,-0.000710499) (9.77342e-07,-6.5792e-06) (-1.25278e-06,2.68186e-06) (3.02189e-10,-6.25006e-11) (0.00887942,0.000608876) (0.000708999,-0.00485283) (-0.00486094,-0.000710502) (-9.76933e-07,6.57924e-06) (-2.28582e-06,-4.05874e-06) (-4.06051e-06,2.2828e-06) (9.3581e-08,6.53226e-09) 
(-1.65628e-06,1.30583e-05) (-1.18053e-10,3.02878e-11) (-0.00159514,0.00541968) (0.000195424,6.20238e-05) (-4.84375e-05,0.00019441) (-4.07614e-07,-1.57057e-06) (3.31619e-06,2.72824e-06) (2.01622e-10,-2.8694e-11) (-0.0036338,0.0010432) (-0.000195426,-6.20233e-05) (-4.8438e-05,0.000194408) (4.07215e-07,1.57062e-06) (-2.29582e-06,-4.07382e-06) (4.07559e-06,-2.2928e-06) (9.34394e-08,1.1404e-08) (-0.000709041,0.00486551) (-0.00487363,-0.000710537) (9.76595e-07,-6.5904e-06) (-1.24006e-06,2.68477e-06) (3.02149e-10,-6.28247e-11) (0.00885107,0.000601082) (0.000709038,-0.00486551) (-0.00487363,-0.00071054) (-9.76174e-07,6.59037e-06) (-2.29577e-06,-4.07384e-06) (-4.07561e-06,2.29274e-06) (9.3478e-08,6.62727e-09) 
(-1.65197e-06,1.30657e-05) (-1.18062e-10,3.05782e-11) (-0.00158876,0.00541551) (0.000196736,6.96803e-05) (-5.60662e-05,0.000195711) (-4.09098e-07,-1.56878e-06) (3.30458e-06,2.72962e-06) (2.0104e-10,-2.86762e-11) (-0.00364074,0.00104506) (-0.000196738,-6.96798e-05) (-5.60667e-05,0.000195709) (4.08675e-07,1.56922e-06) (-2.30574e-06,-4.08888e-06) (4.09065e-06,-2.30272e-06) (9.34099e-08,1.14325e-08) (-0.000709059,0.00487815) (-0.00488628,-0.000710554) (9.76163e-07,-6.60215e-06) (-1.22784e-06,2.68762e-06) (3.02665e-10,-6.31209e-11) (0.00883872,0.00059411) (0.000709056,-0.00487815) (-0.00488628,-0.000710557) (-9.75497e-07,6.60054e-06) (-2.30569e-06,-4.08891e-06) (-4.09067e-06,2.30265e-06) (9.28656e-08,5.62899e-09) 
(-1.64768e-06,1.30734e-05) (-1.17985e-10,3.03595e-11) (-0.00157995,0.00539669) (0.000198057,7.73191e-05) (-6.36774e-05,0.000197021) (-4.11425e-07,-1.57752e-06) (3.29198e-06,2.73111e-06) (2.0151e-10,-2.8808e-11) (-0.00361733,0.00104255) (-0.000198059,-7.73186e-05) (-6.36779e-05,0.000197019) (4.11031e-07,1.57748e-06) (-2.31564e-06,-4.10392e-06) (4.10568e-06,-2.3126e-06) (9.32622e-08,1.17186e-08) (-0.000709055,0.00489074) (-0.00489888,-0.000710549) (9.74897e-07,-6.6124e-06) (-1.21442e-06,2.69049e-06) (3.01878e-10,-6.3481e-11) (0.00878892,0.000585322) (0.000709052,-0.00489074) (-0.00489888,-0.000710552) (-9.74533e-07,6.61273e-06) (-2.31559e-06,-4.10394e-06) (-4.1057e-06,2.31254e-06) (9.34463e-08,7.20116e-09) 
(-1.6433e-06,1.30808e-05) (-1.17957e-10,3.04362e-11) (-0.00157258,0.00538636) (0.000199388,8.49404e-05) (-7.1271e-05,0.000198341) (-4.13264e-07,-1.58011e-06) (3.27994e-06,2.73248e-06) (2.01366e-10,-2.88508e-11) (-0.00361154,0.00104255) (-0.00019939,-8.49399e-05) (-7.12715e-05,0.000198339) (4.12869e-07,1.5801e-06) (-2.32552e-06,-4.11892e-06) (4.12068e-06,-2.32247e-06) (9.31813e-08,1.18548e-08) (-0.000709029,0.00490329) (-0.00491144,-0.000710523) (9.74072e-07,-6.6234e-06) (-1.20169e-06,2.69328e-06) (3.01853e-10,-6.38031e-11) (0.00876102,0.000577648) (0.000709026,-0.0049033) (-0.00491143,-0.000710526) (-9.73691e-07,6.62363e-06) (-2.32546e-06,-4.11894e-06) (-4.1207e-06,2.32241e-06) (9.33295e-08,7.27554e-09) 
(-1.63886e-06,1.30881e-05) (-1.17927e-10,3.05015e-11) (-0.00156517,0.00537569) (0.000200728,9.25442e-05) (-7.88474e-05,0.00019967) (-4.15124e-07,-1.58292e-06) (3.26785e-06,2.73382e-06) (2.01243e-10,-2.88962e-11) (-0.00360508,0.00104244) (-0.00020073,-9.25437e-05) (-7.88478e-05,0.000199668) (4.14728e-07,1.58292e-06) (-2.33537e-06,-4.13389e-06) (4.13564e-06,-2.33231e-06) (9.30966e-08,1.19965e-08) (-0.000708982,0.0049158) (-0.00492395,-0.000710475) (9.73201e-07,-6.63431e-06) (-1.18893e-06,2.69603e-06) (3.018e-10,-6.41262e-11) (0.00873239,0.00056997) (0.000708979,-0.0049158) (-0.00492395,-0.000710477) (-9.72815e-07,6.63451e-06) (-2.33531e-06,-4.13391e-06) (-4.13566e-06,2.33225e-06) (9.32366e-08,7.40417e-09) 
(-1.63436e-06,1.30953e-05) (-1.17896e-10,3.05636e-11) (-0.00155777,0.00536491) (0.000202078,0.000100131) (-8.64064e-05,0.000201008) (-4.1699e-07,-1.58577e-06) (3.25575e-06,2.73512e-06) (2.01125e-10,-2.89419e-11) (-0.00359843,0.00104229) (-0.00020208,-0.00010013) (-8.64069e-05,0.000201006) (4.16594e-07,1.58578e-06) (-2.34519e-06,-4.14883e-06) (4.15057e-06,-2.34213e-06) (9.30101e-08,1.21395e-08) (-0.000708911,0.00492826) (-0.00493642,-0.000710403) (9.72297e-07,-6.64515e-06) (-1.17616e-06,2.69875e-06) (3.01742e-10,-6.44491e-11) (0.00870363,0.00056232) (0.000708908,-0.00492827) (-0.00493642,-0.000710406) (-9.71908e-07,6.64532e-06) (-2.34514e-06,-4.14885e-06) (-4.15059e-06,2.34206e-06) (9.31482e-08,7.54535e-09) 
(-1.62981e-06,1.31024e-05) (-1.17865e-10,3.0624e-11) (-0.00155038,0.00535408) (0.000203437,0.0001077) (-9.39483e-05,0.000202356) (-4.1886e-07,-1.58864e-06) (3.24363e-06,2.73639e-06) (2.01008e-10,-2.89874e-11) (-0.00359168,0.00104212) (-0.000203439,-0.0001077) (-9.39488e-05,0.000202354) (4.18463e-07,1.58864e-06) (-2.35499e-06,-4.16373e-06) (4.16547e-06,-2.35192e-06) (9.2922e-08,1.2283e-08) (-0.000708818,0.00494068) (-0.00494884,-0.000710309) (9.71361e-07,-6.65591e-06) (-1.16338e-06,2.70142e-06) (3.01683e-10,-6.47716e-11) (0.00867485,0.000554703) (0.000708815,-0.00494069) (-0.00494884,-0.000710312) (-9.70971e-07,6.65607e-06) (-2.35494e-06,-4.16375e-06) (-4.16549e-06,2.35185e-06) (9.30607e-08,7.69143e-09) 
(-1.62521e-06,1.31093e-05) (-1.17834e-10,3.06834e-11) (-0.001543,0.0053432) (0.000204806,0.000115252) (-0.000101473,0.000203713) (-4.20733e-07,-1.59151e-06) (3.2315e-06,2.73763e-06) (2.00891e-10,-2.90328e-11) (-0.00358487,0.00104192) (-0.000204808,-0.000115252) (-0.000101474,0.000203711) (4.20336e-07,1.59152e-06) (-2.36477e-06,-4.17859e-06) (4.18033e-06,-2.36168e-06) (9.28326e-08,1.24268e-08) (-0.000708701,0.00495306) (-0.00496123,-0.000710191) (9.70394e-07,-6.6666e-06) (-1.15059e-06,2.70406e-06) (3.01623e-10,-6.50937e-11) (0.00864609,0.000547122) (0.000708698,-0.00495306) (-0.00496122,-0.000710194) (-9.70003e-07,6.66676e-06) (-2.36472e-06,-4.17862e-06) (-4.18035e-06,2.36162e-06) (9.2973e-08,7.83993e-09) 
(-1.62055e-06,1.31162e-05) (-1.17802e-10,3.07418e-11) (-0.00153563,0.00533228) (0.000206184,0.000122788) (-0.000108981,0.00020508) (-4.22608e-07,-1.59438e-06) (3.21936e-06,2.73884e-06) (2.00774e-10,-2.9078e-11) (-0.003578,0.0010417) (-0.000206186,-0.000122787) (-0.000108982,0.000205078) (4.22211e-07,1.59439e-06) (-2.37452e-06,-4.19342e-06) (4.19516e-06,-2.37143e-06) (9.27417e-08,1.25707e-08) (-0.000708561,0.00496539) (-0.00497357,-0.00071005) (9.69396e-07,-6.67722e-06) (-1.13779e-06,2.70665e-06) (3.01564e-10,-6.54153e-11) (0.00861736,0.000539578) (0.000708558,-0.0049654) (-0.00497356,-0.000710053) (-9.69004e-07,6.67738e-06) (-2.37447e-06,-4.19345e-06) (-4.19517e-06,2.37136e-06) (9.28846e-08,7.98981e-09) 
(-1.61583e-06,1.31229e-05) (-1.17769e-10,3.07995e-11) (-0.00152828,0.00532133) (0.000207571,0.000130306) (-0.000116472,0.000206456) (-4.24485e-07,-1.59724e-06) (3.2072e-06,2.74001e-06) (2.00657e-10,-2.91229e-11) (-0.00357108,0.00104147) (-0.000207573,-0.000130306) (-0.000116473,0.000206454) (4.24089e-07,1.59725e-06) (-2.38424e-06,-4.20822e-06) (4.20995e-06,-2.38114e-06) (9.26495e-08,1.27147e-08) (-0.000708396,0.00497768) (-0.00498586,-0.000709884) (9.68366e-07,-6.68778e-06) (-1.12499e-06,2.70921e-06) (3.01505e-10,-6.57364e-11) (0.00858867,0.000532072) (0.000708393,-0.00497769) (-0.00498586,-0.000709887) (-9.67973e-07,6.68793e-06) (-2.38419e-06,-4.20824e-06) (-4.20996e-06,2.38108e-06) (9.27953e-08,8.14052e-09) 
(-1.61106e-06,1.31295e-05) (-1.17737e-10,3.08564e-11) (-0.00152094,0.00531035) (0.000208967,0.000137808) (-0.000123947,0.000207841) (-4.26365e-07,-1.6001e-06) (3.19504e-06,2.74115e-06) (2.0054e-10,-2.91678e-11) (-0.00356412,0.00104121) (-0.000208969,-0.000137807) (-0.000123947,0.000207839) (4.25968e-07,1.60011e-06) (-2.39394e-06,-4.22298e-06) (4.2247e-06,-2.39083e-06) (9.25559e-08,1.28587e-08) (-0.000708207,0.00498993) (-0.00499811,-0.000709694) (9.67304e-07,-6.69826e-06) (-1.11218e-06,2.71172e-06) (3.01446e-10,-6.6057e-11) (0.00856003,0.000524606) (0.000708204,-0.00498993) (-0.00499811,-0.000709697) (-9.66911e-07,6.69841e-06) (-2.39389e-06,-4.223e-06) (-4.22472e-06,2.39077e-06) (9.27049e-08,8.29178e-09) 
(-1.60623e-06,1.31361e-05) (-1.17704e-10,3.09127e-11) (-0.00151361,0.00529933) (0.000210373,0.000145293) (-0.000131404,0.000209235) (-4.28246e-07,-1.60296e-06) (3.18286e-06,2.74226e-06) (2.00422e-10,-2.92125e-11) (-0.00355711,0.00104094) (-0.000210375,-0.000145292) (-0.000131405,0.000209233) (4.27849e-07,1.60297e-06) (-2.40362e-06,-4.2377e-06) (4.23942e-06,-2.4005e-06) (9.24611e-08,1.30026e-08) (-0.000707993,0.00500213) (-0.00501032,-0.000709478) (9.66211e-07,-6.70868e-06) (-1.09936e-06,2.7142e-06) (3.01388e-10,-6.6377e-11) (0.00853143,0.000517178) (0.00070799,-0.00500214) (-0.00501032,-0.000709481) (-9.65817e-07,6.70883e-06) (-2.40356e-06,-4.23772e-06) (-4.23944e-06,2.40043e-06) (9.26134e-08,8.44338e-09) 
(-1.60134e-06,1.31425e-05) (-1.1767e-10,3.09683e-11) (-0.0015063,0.00528828) (0.000211787,0.000152761) (-0.000138846,0.000210638) (-4.30128e-07,-1.60581e-06) (3.17067e-06,2.74334e-06) (2.00303e-10,-2.9257e-11) (-0.00355006,0.00104065) (-0.000211789,-0.000152761) (-0.000138846,0.000210636) (4.29731e-07,1.60582e-06) (-2.41326e-06,-4.25238e-06) (4.2541e-06,-2.41013e-06) (9.23649e-08,1.31465e-08) (-0.000707753,0.00501429) (-0.00502249,-0.000709238) (9.65084e-07,-6.71903e-06) (-1.08654e-06,2.71663e-06) (3.01331e-10,-6.66965e-11) (0.00850287,0.000509791) (0.00070775,-0.0050143) (-0.00502248,-0.000709241) (-9.64691e-07,6.71917e-06) (-2.41321e-06,-4.25241e-06) (-4.25411e-06,2.41007e-06) (9.25207e-08,8.59519e-09) 
