#NEi 400
#NR 1
#lmax 2
#mmax 2

R l=0,m=0_x l=0,m=0_y l=0,m=0_z l=1,m=-1_x l=1,m=-1_y l=1,m=-1_z l=1,m=0_x l=1,m=0_y l=1,m=0_z l=1,m=1_x l=1,m=1_y l=1,m=1_z l=2,m=-2_x l=2,m=-2_y l=2,m=-2_z l=2,m=-1_x l=2,m=-1_y l=2,m=-1_z l=2,m=0_x l=2,m=0_y l=2,m=0_z l=2,m=1_x l=2,m=1_y l=2,m=1_z l=2,m=2_x l=2,m=2_y l=2,m=2_z 
(1.39254e-06,-1.3761e-05) (1.71853e-10,1.01537e-10) (0.00269497,-0.00186889) (-0.00289184,-0.00391693) (0.00389684,-0.00287705) (-2.36199e-07,-4.91523e-07) (-1.53956e-06,-2.78144e-06) (-3.03368e-11,-1.03585e-10) (-0.00285256,0.00576523) (0.00289184,0.00391694) (0.00389683,-0.00287704) (2.36286e-07,4.91566e-07) (5.67085e-06,2.69455e-06) (-2.69324e-06,5.67748e-06) (-3.07537e-08,-1.75083e-08) (0.0028265,0.00382018) (-0.00381952,0.00282647) (6.54307e-06,8.57587e-06) (-8.63717e-06,-1.55798e-05) (7.90076e-11,6.93665e-11) (-0.00119163,-0.000163437) (-0.0028265,-0.00382019) (-0.00381951,0.00282646) (-6.54303e-06,-8.57608e-06) (5.6707e-06,2.69479e-06) (2.69346e-06,-5.67733e-06) (-3.40786e-08,-1.56327e-08) 
(1.35411e-06,-1.37422e-05) (1.71808e-10,1.01373e-10) (0.00269229,-0.00186997) (-0.00289257,-0.00391404) (0.00389406,-0.00287785) (-2.36664e-07,-4.91975e-07) (-1.53457e-06,-2.78554e-06) (-3.03991e-11,-1.03565e-10) (-0.00283995,0.00574525) (0.00289258,0.00391405) (0.00389405,-0.00287784) (2.3675e-07,4.92018e-07) (5.70583e-06,2.70763e-06) (-2.70632e-06,5.71247e-06) (-3.07556e-08,-1.75342e-08) (0.00282787,0.0038192) (-0.00381853,0.00282784) (6.5611e-06,8.59389e-06) (-8.62762e-06,-1.55956e-05) (7.90341e-11,6.9304e-11) (-0.00119133,-0.000157462) (-0.00282787,-0.0038192) (-0.00381853,0.00282783) (-6.56106e-06,-8.5941e-06) (5.70569e-06,2.70786e-06) (2.70654e-06,-5.71232e-06) (-3.40778e-08,-1.56571e-08) 
(1.31575e-06,-1.37233e-05) (1.71763e-10,1.01208e-10) (0.00268961,-0.00187106) (-0.00289332,-0.00391116) (0.00389129,-0.00287866) (-2.37128e-07,-4.92422e-07) (-1.52957e-06,-2.78962e-06) (-3.04609e-11,-1.03545e-10) (-0.00282737,0.00572523) (0.00289333,0.00391116) (0.00389128,-0.00287866) (2.37215e-07,4.92465e-07) (5.74076e-06,2.72067e-06) (-2.71936e-06,5.7474e-06) (-3.07574e-08,-1.75603e-08) (0.00282922,0.00381821) (-0.00381755,0.00282919) (6.57904e-06,8.61183e-06) (-8.61799e-06,-1.56113e-05) (7.906e-11,6.92414e-11) (-0.00119104,-0.000151479) (-0.00282922,-0.00381821) (-0.00381755,0.00282919) (-6.579e-06,-8.61204e-06) (5.74062e-06,2.7209e-06) (2.71958e-06,-5.74725e-06) (-3.40769e-08,-1.56816e-08) 
(1.27745e-06,-1.37042e-05) (1.71719e-10,1.01044e-10) (0.00268694,-0.00187216) (-0.00289408,-0.00390827) (0.00388851,-0.00287949) (-2.37593e-07,-4.92865e-07) (-1.52455e-06,-2.79369e-06) (-3.05223e-11,-1.03526e-10) (-0.00281483,0.00570518) (0.00289409,0.00390828) (0.00388851,-0.00287949) (2.3768e-07,4.92908e-07) (5.77565e-06,2.73367e-06) (-2.73236e-06,5.78228e-06) (-3.07591e-08,-1.75865e-08) (0.00283055,0.00381722) (-0.00381657,0.00283053) (6.59691e-06,8.62967e-06) (-8.60828e-06,-1.56268e-05) (7.90851e-11,6.91787e-11) (-0.00119074,-0.000145486) (-0.00283056,-0.00381723) (-0.00381656,0.00283052) (-6.59687e-06,-8.62988e-06) (5.7755e-06,2.7339e-06) (2.73258e-06,-5.78213e-06) (-3.40759e-08,-1.57063e-08) 
(1.23921e-06,-1.3685e-05) (1.71676e-10,1.0088e-10) (0.00268427,-0.00187326) (-0.00289486,-0.0039054) (0.00388575,-0.00288033) (-2.38058e-07,-4.93303e-07) (-1.51951e-06,-2.79774e-06) (-3.05832e-11,-1.03508e-10) (-0.00280232,0.00568508) (0.00289486,0.00390541) (0.00388574,-0.00288033) (2.38145e-07,4.93346e-07) (5.81048e-06,2.74663e-06) (-2.74532e-06,5.81711e-06) (-3.07606e-08,-1.76129e-08) (0.00283187,0.00381623) (-0.00381558,0.00283185) (6.61469e-06,8.64743e-06) (-8.59849e-06,-1.56422e-05) (7.91095e-11,6.91161e-11) (-0.00119044,-0.000139485) (-0.00283188,-0.00381624) (-0.00381558,0.00283184) (-6.61465e-06,-8.64764e-06) (5.81033e-06,2.74686e-06) (2.74554e-06,-5.81696e-06) (-3.40748e-08,-1.57311e-08) 
(1.20103e-06,-1.36656e-05) (1.71633e-10,1.00716e-10) (0.0026816,-0.00187437) (-0.00289564,-0.00390253) (0.00388298,-0.00288119) (-2.38523e-07,-4.93738e-07) (-1.51446e-06,-2.80179e-06) (-3.06436e-11,-1.03489e-10) (-0.00278984,0.00566495) (0.00289565,0.00390253) (0.00388298,-0.00288119) (2.3861e-07,4.9378e-07) (5.84526e-06,2.75955e-06) (-2.75824e-06,5.85189e-06) (-3.07621e-08,-1.76394e-08) (0.00283317,0.00381524) (-0.0038146,0.00283315) (6.63238e-06,8.66509e-06) (-8.58862e-06,-1.56573e-05) (7.91332e-11,6.90533e-11) (-0.00119014,-0.000133476) (-0.00283318,-0.00381525) (-0.00381459,0.00283315) (-6.63234e-06,-8.6653e-06) (5.84511e-06,2.75978e-06) (2.75846e-06,-5.85174e-06) (-3.40736e-08,-1.57562e-08) 
(1.16292e-06,-1.36461e-05) (1.71591e-10,1.00552e-10) (0.00267894,-0.00187549) (-0.00289645,-0.00389966) (0.00388023,-0.00288206) (-2.38989e-07,-4.94168e-07) (-1.5094e-06,-2.80581e-06) (-3.07034e-11,-1.03471e-10) (-0.0027774,0.00564479) (0.00289645,0.00389967) (0.00388022,-0.00288206) (2.39075e-07,4.9421e-07) (5.87998e-06,2.77243e-06) (-2.77113e-06,5.88662e-06) (-3.07633e-08,-1.76661e-08) (0.00283446,0.00381425) (-0.00381361,0.00283444) (6.64999e-06,8.68267e-06) (-8.57867e-06,-1.56722e-05) (7.91562e-11,6.89904e-11) (-0.00118984,-0.000127458) (-0.00283446,-0.00381425) (-0.00381361,0.00283443) (-6.64995e-06,-8.68287e-06) (5.87984e-06,2.77266e-06) (2.77134e-06,-5.88647e-06) (-3.40723e-08,-1.57814e-08) 
(1.12486e-06,-1.36265e-05) (1.71549e-10,1.00389e-10) (0.00267629,-0.00187662) (-0.00289726,-0.00389679) (0.00387747,-0.00288294) (-2.39454e-07,-4.94594e-07) (-1.50432e-06,-2.80983e-06) (-3.07627e-11,-1.03453e-10) (-0.00276499,0.00562458) (0.00289727,0.0038968) (0.00387746,-0.00288294) (2.39541e-07,4.94636e-07) (5.91465e-06,2.78527e-06) (-2.78397e-06,5.92129e-06) (-3.07645e-08,-1.7693e-08) (0.00283572,0.00381326) (-0.00381262,0.00283571) (6.66752e-06,8.70015e-06) (-8.56865e-06,-1.5687e-05) (7.91785e-11,6.89275e-11) (-0.00118955,-0.000121432) (-0.00283573,-0.00381326) (-0.00381262,0.0028357) (-6.66748e-06,-8.70036e-06) (5.91451e-06,2.78551e-06) (2.78419e-06,-5.92114e-06) (-3.40708e-08,-1.58068e-08) 
(1.08688e-06,-1.36067e-05) (1.71508e-10,1.00225e-10) (0.00267364,-0.00187775) (-0.00289809,-0.00389394) (0.00387472,-0.00288384) (-2.3992e-07,-4.95016e-07) (-1.49923e-06,-2.81383e-06) (-3.08215e-11,-1.03436e-10) (-0.00275262,0.00560434) (0.00289809,0.00389395) (0.00387471,-0.00288383) (2.40007e-07,4.95058e-07) (5.94927e-06,2.79807e-06) (-2.79677e-06,5.95591e-06) (-3.07655e-08,-1.77199e-08) (0.00283698,0.00381226) (-0.00381163,0.00283696) (6.68496e-06,8.71754e-06) (-8.55855e-06,-1.57016e-05) (7.92002e-11,6.88644e-11) (-0.00118925,-0.000115397) (-0.00283698,-0.00381227) (-0.00381163,0.00283695) (-6.68492e-06,-8.71774e-06) (5.94913e-06,2.79831e-06) (2.79699e-06,-5.95576e-06) (-3.40692e-08,-1.58323e-08) 
(1.04895e-06,-1.35868e-05) (1.71468e-10,1.00062e-10) (0.00267099,-0.00187889) (-0.00289893,-0.00389108) (0.00387198,-0.00288475) (-2.40386e-07,-4.95433e-07) (-1.49412e-06,-2.81781e-06) (-3.08797e-11,-1.03418e-10) (-0.00274028,0.00558405) (0.00289894,0.00389109) (0.00387197,-0.00288475) (2.40473e-07,4.95475e-07) (5.98384e-06,2.81084e-06) (-2.80954e-06,5.99047e-06) (-3.07664e-08,-1.77471e-08) (0.00283821,0.00381126) (-0.00381064,0.0028382) (6.70232e-06,8.73483e-06) (-8.54838e-06,-1.5716e-05) (7.92211e-11,6.88012e-11) (-0.00118895,-0.000109354) (-0.00283821,-0.00381127) (-0.00381063,0.00283819) (-6.70227e-06,-8.73504e-06) (5.98369e-06,2.81107e-06) (2.80976e-06,-5.99032e-06) (-3.40675e-08,-1.58581e-08) 
(1.01109e-06,-1.35667e-05) (1.71428e-10,9.98985e-11) (0.00266835,-0.00188004) (-0.00289979,-0.00388823) (0.00386924,-0.00288567) (-2.40852e-07,-4.95847e-07) (-1.48899e-06,-2.82178e-06) (-3.09373e-11,-1.03401e-10) (-0.00272797,0.00556373) (0.00289979,0.00388824) (0.00386923,-0.00288567) (2.40939e-07,4.95889e-07) (6.01834e-06,2.82357e-06) (-2.82227e-06,6.02498e-06) (-3.07671e-08,-1.77743e-08) (0.00283942,0.00381026) (-0.00380964,0.00283941) (6.71959e-06,8.75203e-06) (-8.53814e-06,-1.57302e-05) (7.92414e-11,6.87379e-11) (-0.00118865,-0.000103302) (-0.00283943,-0.00381027) (-0.00380964,0.00283941) (-6.71954e-06,-8.75224e-06) (6.0182e-06,2.8238e-06) (2.82249e-06,-6.02483e-06) (-3.40656e-08,-1.5884e-08) 
(9.73301e-07,-1.35465e-05) (1.7139e-10,9.97354e-11) (0.00266572,-0.0018812) (-0.00290066,-0.00388539) (0.00386651,-0.00288661) (-2.41319e-07,-4.96256e-07) (-1.48385e-06,-2.82574e-06) (-3.09943e-11,-1.03384e-10) (-0.00271569,0.00554338) (0.00290066,0.0038854) (0.0038665,-0.00288661) (2.41405e-07,4.96298e-07) (6.0528e-06,2.83626e-06) (-2.83496e-06,6.05943e-06) (-3.07677e-08,-1.78017e-08) (0.00284062,0.00380926) (-0.00380865,0.00284062) (6.73677e-06,8.76914e-06) (-8.52782e-06,-1.57442e-05) (7.92611e-11,6.86744e-11) (-0.00118836,-9.72425e-05) (-0.00284063,-0.00380926) (-0.00380864,0.00284061) (-6.73672e-06,-8.76935e-06) (6.05265e-06,2.83649e-06) (2.83518e-06,-6.05928e-06) (-3.40636e-08,-1.591e-08) 
(9.35573e-07,-1.35261e-05) (1.71351e-10,9.95725e-11) (0.00266309,-0.00188236) (-0.00290154,-0.00388255) (0.00386378,-0.00288756) (-2.41785e-07,-4.96661e-07) (-1.47869e-06,-2.82968e-06) (-3.10508e-11,-1.03368e-10) (-0.00270345,0.00552298) (0.00290154,0.00388256) (0.00386377,-0.00288756) (2.41872e-07,4.96703e-07) (6.08719e-06,2.84891e-06) (-2.84761e-06,6.09383e-06) (-3.07681e-08,-1.78293e-08) (0.00284181,0.00380825) (-0.00380765,0.0028418) (6.75386e-06,8.78615e-06) (-8.51743e-06,-1.57581e-05) (7.92801e-11,6.86108e-11) (-0.00118806,-9.11747e-05) (-0.00284181,-0.00380826) (-0.00380764,0.00284179) (-6.75382e-06,-8.78636e-06) (6.08705e-06,2.84914e-06) (2.84783e-06,-6.09368e-06) (-3.40615e-08,-1.59362e-08) 
(8.97911e-07,-1.35056e-05) (1.71314e-10,9.94098e-11) (0.00266046,-0.00188353) (-0.00290243,-0.00387972) (0.00386106,-0.00288853) (-2.42252e-07,-4.97063e-07) (-1.47352e-06,-2.8336e-06) (-3.11066e-11,-1.03351e-10) (-0.00269124,0.00550254) (0.00290244,0.00387973) (0.00386105,-0.00288852) (2.42338e-07,4.97104e-07) (6.12153e-06,2.86152e-06) (-2.86023e-06,6.12817e-06) (-3.07684e-08,-1.78569e-08) (0.00284297,0.00380724) (-0.00380664,0.00284297) (6.77087e-06,8.80307e-06) (-8.50697e-06,-1.57717e-05) (7.92985e-11,6.8547e-11) (-0.00118777,-8.50988e-05) (-0.00284298,-0.00380725) (-0.00380664,0.00284296) (-6.77082e-06,-8.80327e-06) (6.12139e-06,2.86176e-06) (2.86044e-06,-6.12802e-06) (-3.40592e-08,-1.59626e-08) 
(8.60315e-07,-1.3485e-05) (1.71277e-10,9.92472e-11) (0.00265784,-0.00188471) (-0.00290334,-0.0038769) (0.00385835,-0.0028895) (-2.42718e-07,-4.9746e-07) (-1.46833e-06,-2.83751e-06) (-3.11617e-11,-1.03335e-10) (-0.00267906,0.00548207) (0.00290335,0.00387691) (0.00385834,-0.0028895) (2.42805e-07,4.97501e-07) (6.15581e-06,2.8741e-06) (-2.87281e-06,6.16244e-06) (-3.07685e-08,-1.78847e-08) (0.00284412,0.00380623) (-0.00380563,0.00284412) (6.78779e-06,8.81989e-06) (-8.49645e-06,-1.57852e-05) (7.93162e-11,6.84831e-11) (-0.00118747,-7.90149e-05) (-0.00284412,-0.00380624) (-0.00380563,0.00284411) (-6.78774e-06,-8.82009e-06) (6.15566e-06,2.87434e-06) (2.87302e-06,-6.16229e-06) (-3.40568e-08,-1.59891e-08) 
(8.22786e-07,-1.34642e-05) (1.71241e-10,9.90849e-11) (0.00265523,-0.00188589) (-0.00290426,-0.00387408) (0.00385564,-0.00289049) (-2.43185e-07,-4.97853e-07) (-1.46312e-06,-2.84141e-06) (-3.12162e-11,-1.03319e-10) (-0.00266692,0.00546155) (0.00290427,0.00387409) (0.00385563,-0.00289049) (2.43272e-07,4.97895e-07) (6.19003e-06,2.88664e-06) (-2.88535e-06,6.19666e-06) (-3.07684e-08,-1.79126e-08) (0.00284525,0.00380522) (-0.00380462,0.00284525) (6.80462e-06,8.83661e-06) (-8.48585e-06,-1.57984e-05) (7.93333e-11,6.8419e-11) (-0.00118718,-7.2923e-05) (-0.00284525,-0.00380522) (-0.00380462,0.00284524) (-6.80457e-06,-8.83681e-06) (6.18988e-06,2.88688e-06) (2.88557e-06,-6.19651e-06) (-3.40543e-08,-1.60158e-08) 
(7.85323e-07,-1.34433e-05) (1.71205e-10,9.89227e-11) (0.00265262,-0.00188708) (-0.0029052,-0.00387127) (0.00385294,-0.0028915) (-2.43652e-07,-4.98242e-07) (-1.4579e-06,-2.84528e-06) (-3.12701e-11,-1.03304e-10) (-0.00265481,0.005441) (0.0029052,0.00387128) (0.00385293,-0.00289149) (2.43739e-07,4.98284e-07) (6.22419e-06,2.89915e-06) (-2.89785e-06,6.23082e-06) (-3.07683e-08,-1.79406e-08) (0.00284636,0.0038042) (-0.00380361,0.00284636) (6.82136e-06,8.85323e-06) (-8.47519e-06,-1.58115e-05) (7.93498e-11,6.83546e-11) (-0.00118689,-6.68232e-05) (-0.00284637,-0.0038042) (-0.0038036,0.00284636) (-6.82131e-06,-8.85344e-06) (6.22405e-06,2.89938e-06) (2.89807e-06,-6.23067e-06) (-3.40515e-08,-1.60426e-08) 
(7.47928e-07,-1.34222e-05) (1.71171e-10,9.87608e-11) (0.00265001,-0.00188829) (-0.00290614,-0.00386846) (0.00385024,-0.00289251) (-2.44119e-07,-4.98628e-07) (-1.45266e-06,-2.84914e-06) (-3.13232e-11,-1.03288e-10) (-0.00264273,0.00542041) (0.00290615,0.00386847) (0.00385023,-0.00289251) (2.44206e-07,4.98669e-07) (6.25829e-06,2.91161e-06) (-2.91032e-06,6.26492e-06) (-3.07679e-08,-1.79688e-08) (0.00284746,0.00380317) (-0.00380259,0.00284746) (6.83801e-06,8.86976e-06) (-8.46446e-06,-1.58244e-05) (7.93657e-11,6.82901e-11) (-0.0011866,-6.07156e-05) (-0.00284747,-0.00380318) (-0.00380258,0.00284746) (-6.83797e-06,-8.86996e-06) (6.25815e-06,2.91185e-06) (2.91054e-06,-6.26477e-06) (-3.40487e-08,-1.60696e-08) 
(7.10601e-07,-1.34009e-05) (1.71136e-10,9.85991e-11) (0.00264741,-0.00188949) (-0.0029071,-0.00386567) (0.00384755,-0.00289354) (-2.44586e-07,-4.99009e-07) (-1.4474e-06,-2.85299e-06) (-3.13757e-11,-1.03273e-10) (-0.00263068,0.00539977) (0.00290711,0.00386568) (0.00384754,-0.00289354) (2.44673e-07,4.9905e-07) (6.29233e-06,2.92405e-06) (-2.92275e-06,6.29896e-06) (-3.07674e-08,-1.7997e-08) (0.00284854,0.00380214) (-0.00380157,0.00284854) (6.85457e-06,8.88618e-06) (-8.45366e-06,-1.58371e-05) (7.9381e-11,6.82254e-11) (-0.00118631,-5.46003e-05) (-0.00284854,-0.00380215) (-0.00380156,0.00284854) (-6.85453e-06,-8.88639e-06) (6.29218e-06,2.92428e-06) (2.92297e-06,-6.29881e-06) (-3.40457e-08,-1.60967e-08) 
(6.73341e-07,-1.33795e-05) (1.71103e-10,9.84377e-11) (0.00264481,-0.00189071) (-0.00290808,-0.00386288) (0.00384487,-0.00289459) (-2.45053e-07,-4.99387e-07) (-1.44213e-06,-2.85682e-06) (-3.14274e-11,-1.03257e-10) (-0.00261866,0.0053791) (0.00290808,0.00386288) (0.00384486,-0.00289458) (2.4514e-07,4.99428e-07) (6.3263e-06,2.93644e-06) (-2.93515e-06,6.33294e-06) (-3.07667e-08,-1.80254e-08) (0.0028496,0.00380111) (-0.00380054,0.00284961) (6.87105e-06,8.90251e-06) (-8.44281e-06,-1.58496e-05) (7.93957e-11,6.81604e-11) (-0.00118602,-4.84774e-05) (-0.00284961,-0.00380112) (-0.00380053,0.0028496) (-6.871e-06,-8.90271e-06) (6.32616e-06,2.93668e-06) (2.93537e-06,-6.33279e-06) (-3.40425e-08,-1.61239e-08) 
(6.3615e-07,-1.3358e-05) (1.7107e-10,9.82765e-11) (0.00264222,-0.00189193) (-0.00290906,-0.00386009) (0.0038422,-0.00289564) (-2.45521e-07,-4.99761e-07) (-1.43684e-06,-2.86063e-06) (-3.14784e-11,-1.03242e-10) (-0.00260668,0.00535839) (0.00290907,0.0038601) (0.00384219,-0.00289564) (2.45607e-07,4.99802e-07) (6.36022e-06,2.9488e-06) (-2.94751e-06,6.36685e-06) (-3.07659e-08,-1.80538e-08) (0.00285065,0.00380007) (-0.0037995,0.00285066) (6.88743e-06,8.91873e-06) (-8.43188e-06,-1.5862e-05) (7.94099e-11,6.80953e-11) (-0.00118573,-4.23468e-05) (-0.00285065,-0.00380008) (-0.0037995,0.00285065) (-6.88739e-06,-8.91893e-06) (6.36007e-06,2.94903e-06) (2.94773e-06,-6.3667e-06) (-3.40391e-08,-1.61513e-08) 
(5.99026e-07,-1.33363e-05) (1.71038e-10,9.81155e-11) (0.00263964,-0.00189316) (-0.00291006,-0.00385732) (0.00383953,-0.00289671) (-2.45988e-07,-5.00131e-07) (-1.43153e-06,-2.86442e-06) (-3.15286e-11,-1.03227e-10) (-0.00259472,0.00533764) (0.00291007,0.00385733) (0.00383953,-0.00289671) (2.46074e-07,5.00171e-07) (6.39407e-06,2.96112e-06) (-2.95983e-06,6.4007e-06) (-3.07648e-08,-1.80824e-08) (0.00285168,0.00379903) (-0.00379847,0.00285169) (6.90372e-06,8.93485e-06) (-8.4209e-06,-1.58741e-05) (7.94234e-11,6.80299e-11) (-0.00118545,-3.62088e-05) (-0.00285168,-0.00379904) (-0.00379846,0.00285168) (-6.90368e-06,-8.93506e-06) (6.39392e-06,2.96136e-06) (2.96005e-06,-6.40055e-06) (-3.40356e-08,-1.61788e-08) 
(5.61972e-07,-1.33145e-05) (1.71007e-10,9.79549e-11) (0.00263706,-0.0018944) (-0.00291107,-0.00385455) (0.00383688,-0.00289779) (-2.46455e-07,-5.00497e-07) (-1.4262e-06,-2.8682e-06) (-3.15781e-11,-1.03212e-10) (-0.0025828,0.00531685) (0.00291108,0.00385456) (0.00383687,-0.00289779) (2.46541e-07,5.00538e-07) (6.42785e-06,2.97341e-06) (-2.97212e-06,6.43449e-06) (-3.07637e-08,-1.8111e-08) (0.00285269,0.00379798) (-0.00379742,0.0028527) (6.91993e-06,8.95088e-06) (-8.40986e-06,-1.58861e-05) (7.94364e-11,6.79642e-11) (-0.00118517,-3.00634e-05) (-0.0028527,-0.00379799) (-0.00379742,0.0028527) (-6.91988e-06,-8.95108e-06) (6.42771e-06,2.97365e-06) (2.97234e-06,-6.43434e-06) (-3.4032e-08,-1.62064e-08) 
(5.24986e-07,-1.32925e-05) (1.70976e-10,9.77944e-11) (0.00263448,-0.00189564) (-0.0029121,-0.00385179) (0.00383423,-0.00289889) (-2.46922e-07,-5.00859e-07) (-1.42086e-06,-2.87196e-06) (-3.16267e-11,-1.03197e-10) (-0.00257091,0.00529601) (0.0029121,0.0038518) (0.00383422,-0.00289888) (2.47009e-07,5.009e-07) (6.46157e-06,2.98566e-06) (-2.98438e-06,6.46821e-06) (-3.07623e-08,-1.81398e-08) (0.00285368,0.00379693) (-0.00379637,0.0028537) (6.93604e-06,8.96679e-06) (-8.39875e-06,-1.58978e-05) (7.94489e-11,6.78983e-11) (-0.00118488,-2.39106e-05) (-0.00285369,-0.00379693) (-0.00379637,0.00285369) (-6.93599e-06,-8.967e-06) (6.46143e-06,2.9859e-06) (2.98459e-06,-6.46806e-06) (-3.40281e-08,-1.62341e-08) 
(4.88069e-07,-1.32704e-05) (1.70946e-10,9.76343e-11) (0.00263192,-0.00189689) (-0.00291313,-0.00384904) (0.00383159,-0.00289999) (-2.47389e-07,-5.01218e-07) (-1.4155e-06,-2.8757e-06) (-3.16745e-11,-1.03183e-10) (-0.00255905,0.00527514) (0.00291314,0.00384905) (0.00383158,-0.00289999) (2.47476e-07,5.01258e-07) (6.49523e-06,2.99788e-06) (-2.99659e-06,6.50186e-06) (-3.07608e-08,-1.81686e-08) (0.00285466,0.00379587) (-0.00379532,0.00285468) (6.95206e-06,8.98261e-06) (-8.38759e-06,-1.59094e-05) (7.94608e-11,6.78322e-11) (-0.0011846,-1.77506e-05) (-0.00285467,-0.00379587) (-0.00379532,0.00285467) (-6.95201e-06,-8.98281e-06) (6.49508e-06,2.99811e-06) (2.99681e-06,-6.50171e-06) (-3.40242e-08,-1.6262e-08) 
(4.51221e-07,-1.32481e-05) (1.70916e-10,9.74744e-11) (0.00262935,-0.00189815) (-0.00291418,-0.0038463) (0.00382895,-0.00290111) (-2.47856e-07,-5.01573e-07) (-1.41013e-06,-2.87942e-06) (-3.17214e-11,-1.03168e-10) (-0.00254722,0.00525423) (0.00291419,0.00384631) (0.00382895,-0.00290111) (2.47943e-07,5.01613e-07) (6.52881e-06,3.01006e-06) (-3.00877e-06,6.53545e-06) (-3.07591e-08,-1.81976e-08) (0.00285563,0.0037948) (-0.00379426,0.00285565) (6.96799e-06,8.99832e-06) (-8.37637e-06,-1.59208e-05) (7.94722e-11,6.77658e-11) (-0.00118433,-1.15835e-05) (-0.00285563,-0.00379481) (-0.00379425,0.00285564) (-6.96794e-06,-8.99852e-06) (6.52867e-06,3.01029e-06) (3.00899e-06,-6.5353e-06) (-3.402e-08,-1.62899e-08) 
(4.14443e-07,-1.32257e-05) (1.70888e-10,9.73148e-11) (0.00262679,-0.00189942) (-0.00291524,-0.00384356) (0.00382633,-0.00290224) (-2.48324e-07,-5.01924e-07) (-1.40473e-06,-2.88313e-06) (-3.17674e-11,-1.03153e-10) (-0.00253542,0.00523328) (0.00291525,0.00384357) (0.00382632,-0.00290224) (2.4841e-07,5.01964e-07) (6.56233e-06,3.0222e-06) (-3.02092e-06,6.56897e-06) (-3.07572e-08,-1.82266e-08) (0.00285657,0.00379373) (-0.00379319,0.00285659) (6.98382e-06,9.01392e-06) (-8.36509e-06,-1.5932e-05) (7.9483e-11,6.76991e-11) (-0.00118405,-5.40934e-06) (-0.00285658,-0.00379374) (-0.00379319,0.00285659) (-6.98378e-06,-9.01413e-06) (6.56219e-06,3.02244e-06) (3.02114e-06,-6.56882e-06) (-3.40156e-08,-1.6318e-08) 
(3.77734e-07,-1.32031e-05) (1.70859e-10,9.71555e-11) (0.00262424,-0.00190069) (-0.00291631,-0.00384084) (0.00382372,-0.00290339) (-2.48791e-07,-5.02271e-07) (-1.39932e-06,-2.88681e-06) (-3.18125e-11,-1.03138e-10) (-0.00252365,0.00521229) (0.00291632,0.00384085) (0.00382371,-0.00290338) (2.48877e-07,5.02312e-07) (6.59579e-06,3.03432e-06) (-3.03303e-06,6.60242e-06) (-3.07551e-08,-1.82557e-08) (0.0028575,0.00379265) (-0.00379212,0.00285752) (6.99957e-06,9.02942e-06) (-8.35375e-06,-1.5943e-05) (7.94933e-11,6.76321e-11) (-0.00118378,7.71797e-07) (-0.00285751,-0.00379266) (-0.00379212,0.00285752) (-6.99952e-06,-9.02963e-06) (6.59564e-06,3.03455e-06) (3.03325e-06,-6.60227e-06) (-3.40111e-08,-1.63462e-08) 
(3.41095e-07,-1.31804e-05) (1.70832e-10,9.69965e-11) (0.00262169,-0.00190197) (-0.0029174,-0.00383812) (0.00382111,-0.00290454) (-2.49257e-07,-5.02615e-07) (-1.39389e-06,-2.89048e-06) (-3.18567e-11,-1.03123e-10) (-0.00251191,0.00519126) (0.0029174,0.00383813) (0.0038211,-0.00290454) (2.49344e-07,5.02656e-07) (6.62917e-06,3.04639e-06) (-3.04511e-06,6.6358e-06) (-3.07529e-08,-1.82848e-08) (0.00285841,0.00379157) (-0.00379104,0.00285844) (7.01522e-06,9.04482e-06) (-8.34236e-06,-1.59539e-05) (7.95031e-11,6.7565e-11) (-0.00118351,6.95979e-06) (-0.00285842,-0.00379157) (-0.00379104,0.00285843) (-7.01518e-06,-9.04502e-06) (6.62903e-06,3.04663e-06) (3.04533e-06,-6.63566e-06) (-3.40064e-08,-1.63745e-08) 
(3.04525e-07,-1.31575e-05) (1.70805e-10,9.68378e-11) (0.00261915,-0.00190326) (-0.00291849,-0.00383541) (0.00381851,-0.00290571) (-2.49724e-07,-5.02956e-07) (-1.38844e-06,-2.89413e-06) (-3.18998e-11,-1.03109e-10) (-0.0025002,0.00517018) (0.0029185,0.00383542) (0.0038185,-0.0029057) (2.49811e-07,5.02996e-07) (6.66248e-06,3.05843e-06) (-3.05715e-06,6.66912e-06) (-3.07505e-08,-1.83141e-08) (0.00285931,0.00379048) (-0.00378995,0.00285934) (7.03079e-06,9.06011e-06) (-8.33092e-06,-1.59645e-05) (7.95124e-11,6.74975e-11) (-0.00118324,1.31545e-05) (-0.00285932,-0.00379048) (-0.00378995,0.00285933) (-7.03074e-06,-9.06031e-06) (6.66234e-06,3.05867e-06) (3.05737e-06,-6.66897e-06) (-3.40016e-08,-1.64029e-08) 
